node1,node2,reg,Theta_Sigma,Theta_T,Theta_Tn,P,P_T,P_Tn,MI,CMI,Sigma,S
11.0,93.0,52.0,4.050129658233449,1.0553300660354223,1.4351211776212778,0.001,0.144,0.09,0.0443165555477786,0.0982477876235297,0.1102870861288597,0.5937337095804115
11.0,93.0,5.0,3.2916450860101665,2.185235381394812,1.3677473094485284,0.001,0.031,0.086,0.0443165555477786,0.0789334307871422,0.1035979944947182,0.6547259922914507
11.0,93.0,95.0,5.370775895862955,6.120371952048703,0.3703064603039291,0.001,0.001,0.306,0.0443165555477786,0.0734462991840866,0.1220983829226199,0.6165071967685616
12.0,43.0,15.0,3.014189423397384,2.60700604645338,2.8432240847245622,0.003,0.016,0.013,0.0,0.0572718115671986,0.0902997181223608,0.5891575238939466
12.0,43.0,52.0,4.447015088932485,2.472526216722592,1.8263835014957768,0.001,0.022,0.048,0.0,0.0725703921901204,0.1006294007756127,0.6520851569686023
12.0,43.0,71.0,3.36740726833976,2.698318359250646,0.2021406969480164,0.002,0.017,0.523,0.0,0.0600672604506176,0.0924553457342647,0.5694852565880519
12.0,43.0,78.0,4.402139432547226,1.0173005313547203,1.0515752474341131,0.001,0.151,0.151,0.0,0.0676634792323408,0.1012368297844626,0.5693396047015177
12.0,43.0,9.0,3.528362986266482,2.738955008826529,2.1032273177878733,0.002,0.018,0.031,0.0,0.0564033070632687,0.0951303811725389,0.6499661584642814
12.0,65.0,40.0,4.4787739584753625,4.217278997364401,0.325453816269976,0.001,0.001,0.323,0.0194631098446551,0.0736680821834176,0.0997992792692184,0.6396486193460229
12.0,65.0,94.0,2.9916950113009912,1.2774463507879728,1.5559942025896008,0.003,0.094,0.066,0.0194631098446551,0.0585620945320798,0.0901213802248686,0.5072809009902031
12.0,97.0,15.0,3.127283057569051,1.088552374232592,0.0035927529590796,0.001,0.127,0.428,0.1566058479977838,0.1586989311667853,0.1472924508931262,0.6760970313686142
12.0,97.0,51.0,3.6636517582229926,1.96666260997724,0.8049037009350763,0.001,0.039,0.196,0.1566058479977838,0.1723619002140778,0.153058404481375,0.6048008012634782
12.0,97.0,69.0,4.144115358361656,4.370424086356671,3.01013817687328,0.001,0.001,0.007,0.1566058479977838,0.1881908160159121,0.156845077773002,0.6328055119892242
12.0,97.0,71.0,5.693457739990119,5.40656834673402,1.3567099782538292,0.001,0.001,0.104,0.1566058479977838,0.1836826457878116,0.1711766428516705,0.694082466749481
12.0,97.0,82.0,4.222811209909467,1.512381129560062,0.0238016047532316,0.001,0.085,0.461,0.1566058479977838,0.1794262354028802,0.1557031075779022,0.679298755620713
13.0,67.0,100.0,4.339266315899613,2.1997475088474907,0.3213803126106038,0.001,0.029,0.582,0.3093624354735276,0.307808964144039,0.2219578312072677,0.6208615485333893
13.0,67.0,17.0,9.461335163020346,2.5862003827438587,1.2283883328268024,0.001,0.014,0.902,0.3093624354735276,0.3458016176434247,0.2858606764558944,0.6583897610835946
13.0,67.0,19.0,5.399734520463608,2.688144873629928,0.2828260283268418,0.001,0.015,0.352,0.3093624354735276,0.3239206919106625,0.2357983656717685,0.5845980912014287
13.0,67.0,34.0,5.224359175278669,2.519652163078984,1.6464691490153085,0.001,0.016,0.981,0.3093624354735276,0.3265999375381178,0.2325711582334817,0.685154520271724
13.0,67.0,51.0,21.819752805571788,5.9841968749718815,0.959900212571807,0.001,0.001,0.16,0.3093624354735276,0.4583844631964217,0.4291516498728503,0.6355975450744019
13.0,76.0,35.0,4.4962431486466015,1.8596622775721336,0.796170802632335,0.001,0.041,0.196,0.3886284855028608,0.4123000693018584,0.2386944318932131,0.6849183376653626
13.0,76.0,72.0,19.883808815708782,4.937281131157772,2.624127368276053,0.001,0.001,0.014,0.3886284855028608,0.5105818253995039,0.4189728987475942,0.686075254971955
13.0,76.0,7.0,10.843655637759907,2.081253680182506,0.1709456502319109,0.001,0.027,0.531,0.3886284855028608,0.4364979820423378,0.3206990811461419,0.6882993264580292
13.0,76.0,80.0,4.714053697037,1.1901160384538847,0.3579011317390285,0.001,0.123,0.328,0.3886284855028608,0.4168629675173917,0.2384732180055082,0.6852557984854383
13.0,76.0,90.0,4.552812308639202,2.412929870154993,0.7953965558848884,0.001,0.013,0.784,0.3886284855028608,0.3981336410792547,0.2369588723776113,0.6891927012662037
13.0,85.0,12.0,3.4062855664687985,2.110455964243936,2.4075289445559123,0.002,0.034,0.022,0.0176124799218024,0.0748918026089114,0.1023506922305215,0.5268767372307205
13.0,85.0,51.0,3.092199418278678,4.587289547234918,4.477255653758883,0.001,0.001,0.001,0.0176124799218024,0.0634270342236097,0.101460531375955,0.6126565861455383
13.0,85.0,52.0,3.3475277697217773,2.066116077309448,2.4128918002564377,0.001,0.04,0.023,0.0176124799218024,0.0872581462864144,0.1029490869565542,0.5531361436573721
13.0,85.0,75.0,3.155368852566974,0.7140080164292656,0.7721102807074545,0.001,0.204,0.205,0.0176124799218024,0.0825700666690967,0.1011588553188485,0.6179805405452964
14.0,37.0,1.0,4.422927715917777,1.4371626652843197,1.106023753342157,0.001,0.081,0.127,0.0915612477317155,0.1204278123262553,0.1388276543455696,0.5882344505318883
14.0,37.0,52.0,5.083809308481608,5.303865711141564,5.663779642021167,0.001,0.001,0.001,0.0915612477317155,0.1319918019677883,0.1439224090989522,0.6430509950988289
14.0,37.0,54.0,3.965666955795052,5.442747440922828,0.8350205147368991,0.001,0.001,0.806,0.0915612477317155,0.1249559492838734,0.1353862616807049,0.584007007839728
14.0,37.0,77.0,4.34113355684854,4.64453970186952,0.1351526320397361,0.001,0.001,0.393,0.0915612477317155,0.1102443402723924,0.1402493915820074,0.6798702369350637
14.0,37.0,84.0,3.8821716236729618,1.916631385580615,0.0004682820044838,0.001,0.048,0.442,0.0915612477317155,0.1238247149982076,0.1362197151807917,0.652784509331235
14.0,42.0,11.0,3.5626532370175283,2.2811473769931423,2.939201393538771,0.001,0.034,0.01,0.0594013485397484,0.0956352017157548,0.1219156184808246,0.5109894985085959
14.0,42.0,36.0,3.12206795879212,2.513769082996014,0.4096565177064128,0.001,0.017,0.633,0.0594013485397484,0.096594472524863,0.1194616214440028,0.592301691008567
14.0,42.0,47.0,2.9980681372294136,2.84132778106322,3.300364057471153,0.002,0.016,0.008,0.0594013485397484,0.0895407245271446,0.1187757648565673,0.6120127278311494
14.0,42.0,84.0,3.2737849121774416,2.9280570465090623,2.5316606194185622,0.001,0.01,0.015,0.0594013485397484,0.0937080872530566,0.1214317525843094,0.5845080234400205
14.0,42.0,9.0,4.338066088823248,5.447728759780502,1.8046133729835252,0.001,0.001,0.051,0.0594013485397484,0.0977871713254118,0.129853950629556,0.6730283725784053
14.0,46.0,15.0,4.800358313615904,2.015458494712258,2.462587259169037,0.001,0.035,0.021,0.060686549661022,0.0912635434899713,0.1196362477834527,0.5879623082714759
14.0,46.0,36.0,3.3313027091582565,2.3890902608157942,2.724413774551929,0.001,0.026,0.021,0.060686549661022,0.0734851365168633,0.1074678990246099,0.6123944715659538
14.0,46.0,52.0,5.431472483505756,4.375531749410295,0.0459721133006378,0.001,0.001,0.435,0.060686549661022,0.1044115899606716,0.1260269638830407,0.6367002874450348
14.0,46.0,60.0,4.3056657294713405,3.101431374324384,1.5408988053887591,0.001,0.005,0.073,0.060686549661022,0.0907855255270985,0.1143066174305046,0.6218362697260832
14.0,46.0,70.0,3.5630051101170386,3.801942969195316,0.1442132578048299,0.001,0.003,0.488,0.060686549661022,0.0658290519350701,0.1102334036658959,0.5633313505939073
15.0,75.0,21.0,3.576145255532029,3.9590863827484495,3.212691326523008,0.001,0.003,0.009,0.0898592932848041,0.0875834991822685,0.1218118805869883,0.5751661239182383
15.0,75.0,27.0,3.4476659688743574,2.9790884291416835,3.4174031444634787,0.001,0.007,0.005,0.0898592932848041,0.1012359825306217,0.1204408550540356,0.6309908593180554
15.0,75.0,38.0,4.360138312194245,3.2387558576273565,0.1877701201656466,0.001,0.007,0.523,0.0898592932848041,0.1012022069224925,0.126597752475094,0.6638753420797632
15.0,75.0,52.0,5.550920560945613,4.416649371871408,0.1335361323367543,0.001,0.001,0.396,0.0898592932848041,0.1313981524520556,0.1374874336901941,0.6013601420564267
15.0,75.0,58.0,3.3763592430800555,1.3775634623142583,1.6412210222064223,0.001,0.093,0.065,0.0898592932848041,0.1142130575844553,0.1198096114639757,0.5542844936164745
15.0,83.0,11.0,5.207392275750841,6.640037160465225,2.8529438151631865,0.001,0.001,0.007,0.0769804818848829,0.0968488856504246,0.1275951139170373,0.5038302693430624
15.0,83.0,12.0,4.007208734593306,3.895719421575898,2.8020540115070736,0.001,0.001,0.012,0.0769804818848829,0.0881041554965403,0.1191213355584835,0.5984784188425801
15.0,83.0,47.0,3.4582032301545924,0.9505392720137352,0.093649917124933,0.002,0.159,0.493,0.0769804818848829,0.1001609582680019,0.1134297983197222,0.5914520332515538
15.0,83.0,77.0,6.865622549197163,6.163504403118385,0.5140453899336339,0.001,0.001,0.659,0.0769804818848829,0.0923395707794928,0.1427261155619896,0.5832443641818379
15.0,83.0,94.0,3.684647672044543,4.770291716834167,0.924557571943784,0.001,0.001,0.833,0.0769804818848829,0.0915500320982972,0.1155778077466017,0.5903616381614875
16.0,59.0,36.0,2.8640877453819744,1.1932594889694863,0.9629137003613524,0.001,0.116,0.147,0.0534454562665986,0.0952623589273705,0.1107577806627818,0.6955248415971879
16.0,59.0,40.0,4.604735061804052,4.371825426835157,4.638146531450068,0.001,0.001,0.001,0.0534454562665986,0.1039502123425458,0.1244338262133427,0.7085915599519973
16.0,59.0,52.0,2.9147128402145435,2.568919381429478,0.4717078181181417,0.001,0.021,0.274,0.0534454562665986,0.0878394981704725,0.1094648356977641,0.6339399655113486
16.0,59.0,54.0,3.305716244191394,0.9177885493641916,0.7770842689630024,0.001,0.175,0.195,0.0534454562665986,0.0882566152154825,0.114296610005529,0.6577829600850847
16.0,74.0,41.0,3.096069068021328,1.0965084770882665,1.3663924672117655,0.002,0.137,0.092,0.0993847179017368,0.1230825362290407,0.1296589005397284,0.6975334373067347
16.0,74.0,70.0,2.9996307968003224,4.337161698741472,2.482589259898482,0.001,0.001,0.014,0.0993847179017368,0.1069809837625797,0.128303613593168,0.6772965912559203
16.0,74.0,98.0,4.72290877520841,3.0234209714820315,1.7990727962055315,0.001,0.007,0.051,0.0993847179017368,0.121954592802439,0.1418677401628223,0.6097613073844645
16.0,85.0,78.0,2.935134751345556,1.934919333187414,2.347300905511592,0.002,0.04,0.022,0.0110071496462094,0.0663036908820334,0.0995686682809057,0.6595800405331151
16.0,92.0,14.0,3.632902224857818,2.8200296330689003,0.5895132045970408,0.001,0.012,0.247,0.0325422939075137,0.0693555223572772,0.1009163708799828,0.5983056375926931
16.0,92.0,40.0,3.01490686016632,1.5805405141032594,1.2390193444171869,0.001,0.086,0.119,0.0325422939075137,0.0681561411976017,0.0978600480767258,0.5767409469197389
16.0,92.0,70.0,3.202142115257936,2.7425726165473145,3.090124508730068,0.002,0.014,0.011,0.0325422939075137,0.0560425520224874,0.0990280532352092,0.625068092468352
16.0,98.0,14.0,3.87408374020238,1.155920561537373,1.5191133874412166,0.001,0.114,0.076,0.0408867931036693,0.0759774427902891,0.1043416603979901,0.609027075094755
17.0,34.0,16.0,2.9458903651090367,1.0929397320270098,1.0036573293005309,0.002,0.133,0.852,0.4580580424481448,0.4717606808305909,0.2199511144209064,0.6412820785963832
17.0,34.0,38.0,19.89351800456296,4.721053831648024,0.5938404695436913,0.001,0.001,0.252,0.4580580424481448,0.5583103183393415,0.4312934492889995,0.6650557619270018
17.0,34.0,48.0,3.361665840883758,1.5730829570608034,0.4379742923622349,0.001,0.068,0.296,0.4580580424481448,0.4769383704493061,0.2243492666060279,0.5756698516863894
17.0,34.0,4.0,6.7574567444890645,3.214475546539834,0.91489545853539,0.001,0.001,0.17,0.4580580424481448,0.4737558247547163,0.2635480747496027,0.6779012489515492
17.0,34.0,52.0,3.5260267044917533,3.5688281682216454,0.6004849097211934,0.001,0.005,0.252,0.4580580424481448,0.4646227079760739,0.2281532170117572,0.6734298374296943
17.0,51.0,38.0,3.07486192503611,0.9153210170874124,0.5168780155677278,0.003,0.165,0.265,0.0762519096134033,0.1409591356385688,0.1326674944602564,0.6144235201069072
17.0,51.0,52.0,3.645772221568905,1.0403284785055962,0.3235125871654311,0.001,0.151,0.343,0.0762519096134033,0.1521890510743226,0.1364035326027108,0.5913318176919697
17.0,51.0,77.0,3.075090860096862,1.8946419717763656,0.6204856053568488,0.003,0.051,0.698,0.0762519096134033,0.1203966701602531,0.131543933707498,0.6359161298692835
17.0,51.0,91.0,3.054250683957646,2.49171571301384,2.0917670353182283,0.002,0.022,0.032,0.0762519096134033,0.1249625850298298,0.1325939910567364,0.6786990012849418
17.0,57.0,14.0,2.9062078444350568,2.30935427949353,1.3864407320075889,0.004,0.026,0.094,0.0306930525356667,0.0711828510124049,0.1012410409998086,0.6124448182506971
17.0,57.0,20.0,3.0330943834831308,4.973862535747767,0.442070788399602,0.002,0.001,0.292,0.0306930525356667,0.0623144959959955,0.1008816408759961,0.5472109145405577
17.0,57.0,4.0,3.612414856490036,2.28433325828005,2.590268898358956,0.002,0.03,0.021,0.0306930525356667,0.0689352077989107,0.1065892137351754,0.7178345323001932
17.0,57.0,52.0,4.851127735554427,4.146376148407407,3.034885449287904,0.001,0.002,0.009,0.0306930525356667,0.08872169021771,0.1163862589959169,0.5067365941318744
17.0,57.0,9.0,2.882926448847487,1.5126366180235322,0.5270619051955485,0.002,0.071,0.261,0.0306930525356667,0.0721124873297991,0.1023506686254524,0.6366964252987969
17.0,67.0,13.0,3.4984076953380607,0.9452091025322242,0.712542356711108,0.001,0.167,0.222,0.0357759430708801,0.0784679499167403,0.1053538288184757,0.618343905961538
17.0,67.0,26.0,3.318233792855231,1.4915968808124906,1.7541350098988957,0.001,0.084,0.062,0.0357759430708801,0.0728724622723141,0.1044423691095941,0.5309279257538013
17.0,67.0,48.0,3.507734954000785,2.686424125889709,2.0759416021498507,0.001,0.014,0.037,0.0357759430708801,0.0790791761763967,0.1059892771300985,0.5691091126764928
17.0,67.0,76.0,3.173701872917607,3.7641298383909145,0.2996399328029377,0.001,0.003,0.55,0.0357759430708801,0.0661805341468325,0.1029688249682245,0.610175710896265
17.0,67.0,86.0,3.156930189514981,1.538498258574576,0.2102936072240044,0.004,0.078,0.342,0.0357759430708801,0.0763808334091486,0.1022609301903896,0.5570668593543752
17.0,94.0,52.0,3.1211618690698275,0.2323677415760947,0.0032568638624799,0.002,0.368,0.443,0.0469832060616033,0.0834748428854205,0.1070551617309123,0.6646131945626178
17.0,100.0,32.0,2.9764087481389367,2.196815056002715,0.6805939347179637,0.002,0.029,0.218,0.0818704602862396,0.0928674273868641,0.1126026749953728,0.6674221818400659
17.0,100.0,82.0,3.391180528282026,1.561270059336355,0.2655032503346497,0.001,0.075,0.342,0.0818704602862396,0.0951657783440951,0.1154726427161212,0.6361972543898754
18.0,31.0,40.0,3.1867820209946824,1.22685445066113,1.6886809565235303,0.002,0.111,0.061,0.0807869921768551,0.0968770579744079,0.1121815424413116,0.6765441755009237
18.0,31.0,52.0,2.8286507164844905,3.7996067849074726,0.1655797338818798,0.004,0.003,0.369,0.0807869921768551,0.0960347654651613,0.1083231480984213,0.6374035451089068
18.0,31.0,69.0,3.582797101338472,2.719107234090053,1.1256129028531945,0.001,0.015,0.13,0.0807869921768551,0.0880333501603292,0.1141833413645541,0.6936257516116401
18.0,31.0,97.0,3.925100468573953,4.997461503245519,1.9395443772348169,0.001,0.001,0.043,0.0807869921768551,0.0913223490379425,0.1178112099177335,0.5823379713549321
18.0,39.0,35.0,2.979383106743823,5.237328881336428,4.656271337557217,0.002,0.001,0.001,0.0307516608319042,0.0515017828776314,0.0982170261438722,0.6323615025908995
18.0,53.0,28.0,3.153321018038592,4.244268401137434,2.613241962635596,0.001,0.002,0.019,0.0883594245616903,0.1003481138501105,0.1210245890174436,0.529468837454794
18.0,53.0,35.0,5.7205465858150815,5.183248628387655,2.863116513238184,0.001,0.001,0.01,0.0883594245616903,0.0995297976016183,0.1418974242449742,0.6410142798367167
18.0,53.0,52.0,5.410722826964982,3.701972922616836,1.1722597844307814,0.001,0.004,0.117,0.0883594245616903,0.1105036498478788,0.1403597009833354,0.6241321366618634
18.0,53.0,66.0,3.1631304213889733,2.0192549567970706,2.407601785002694,0.003,0.034,0.016,0.0883594245616903,0.0967364188180429,0.119430521551424,0.6435595257176479
18.0,53.0,79.0,3.1404911032796776,2.430785731618677,0.4040124071176796,0.003,0.021,0.304,0.0883594245616903,0.1060393162403018,0.119991721676852,0.6083081764629552
18.0,66.0,22.0,3.0785957217179063,2.2862087879335715,1.4731684902086015,0.003,0.027,0.077,0.065643917082947,0.0820663552059565,0.1080973518407942,0.6726958948214322
18.0,66.0,35.0,3.3001638572704235,1.768074134569808,2.187571987504189,0.003,0.057,0.036,0.065643917082947,0.0930094617493179,0.1118613382033244,0.615106124163126
18.0,66.0,40.0,3.600740350409413,1.7227551225499622,0.2615290018455673,0.001,0.055,0.561,0.065643917082947,0.1071112033881718,0.1128912939819726,0.6578681727452421
18.0,66.0,52.0,3.924040257893149,2.6399425178905074,1.543360082312272,0.001,0.016,0.069,0.065643917082947,0.0963789132731553,0.1150336903494441,0.5928063818153059
18.0,66.0,96.0,3.0837817789863373,0.455328372427972,0.9100527407019352,0.004,0.285,0.168,0.065643917082947,0.0848120240408971,0.1097997503484845,0.5330413614364664
19.0,32.0,54.0,3.462213269288718,1.7917585864168122,0.317373433665932,0.002,0.055,0.576,0.073203466088743,0.0764351307621272,0.1073477242053494,0.7080078489751653
19.0,32.0,72.0,3.1695804693647007,0.4270230419503264,0.7877574818384685,0.001,0.301,0.192,0.073203466088743,0.0757445529098196,0.1030649864202726,0.6890085980749245
19.0,32.0,76.0,3.485604522001683,3.2056317290984624,1.6102438832901385,0.001,0.007,0.07,0.073203466088743,0.0726785417571131,0.1069723881382183,0.7084771319776951
19.0,32.0,88.0,3.505673724533932,1.687630892938283,0.8070997807280755,0.001,0.058,0.193,0.073203466088743,0.0779830603065633,0.1067772376049639,0.6229658181001629
19.0,32.0,9.0,3.4892813822528685,3.9249640655006415,0.1993371799591161,0.001,0.001,0.381,0.073203466088743,0.0828280140809962,0.105869442368377,0.6654218321125392
19.0,46.0,31.0,4.001449581727191,2.9764966589682738,2.918539583810285,0.001,0.014,0.011,0.0310888442762431,0.0789835151774801,0.1156491400886927,0.6864096389608961
19.0,46.0,35.0,3.5638509773801887,2.2643572138911865,2.5835249226976025,0.001,0.025,0.015,0.0310888442762431,0.0872555653671784,0.1117384188829528,0.5433632595706972
19.0,46.0,45.0,3.402825614757272,1.954691375342493,1.3752695920585702,0.001,0.036,0.093,0.0310888442762431,0.0787774933175814,0.108820699799211,0.6001137517435015
19.0,46.0,52.0,4.37127820021772,3.0733744268318035,3.174684447454998,0.001,0.008,0.007,0.0310888442762431,0.0977658484567372,0.1193851660314028,0.5538769056221887
19.0,46.0,54.0,3.855048555487961,1.8406038154842903,0.2677366667822942,0.001,0.051,0.555,0.0310888442762431,0.0917909882166725,0.1130894270901266,0.5537976506404836
19.0,50.0,35.0,3.786649592369373,2.7597684873835626,1.6277398094664994,0.001,0.012,0.068,0.0359588150886658,0.0740584227202929,0.1078123267943954,0.6121635780590559
19.0,50.0,37.0,3.4559629977119863,2.508966332501664,1.813192457172165,0.001,0.021,0.053,0.0359588150886658,0.0707653645722867,0.1038856449025612,0.61476836081833
19.0,50.0,9.0,3.223237443174922,1.6568171694928844,1.9743367391917388,0.001,0.072,0.048,0.0359588150886658,0.0744807827189575,0.1026339565864967,0.5477147445821693
19.0,73.0,40.0,3.268789048962061,2.17972083099711,1.444358936951684,0.002,0.03,0.087,0.0492079179584266,0.098655563756482,0.1208282397447825,0.6497043589254111
19.0,73.0,52.0,3.5509622432155115,1.528327946573412,2.0572680299007624,0.001,0.077,0.035,0.0492079179584266,0.1075003830964251,0.1223741418359276,0.7127519251224724
19.0,73.0,54.0,5.601074514963788,3.8381862073248074,0.4936296261071543,0.001,0.001,0.661,0.0492079179584266,0.1194521403826522,0.1405907040754207,0.6410818469319576
19.0,73.0,77.0,4.92702073438166,3.359738788807318,1.3932415999739098,0.001,0.007,0.078,0.0492079179584266,0.1004009422675277,0.1355730432402024,0.6167331759704502
19.0,73.0,95.0,3.9329149668144425,1.4346659416301857,0.8939182422947974,0.001,0.085,0.174,0.0492079179584266,0.0911333880785103,0.1273409376490467,0.5475198453171412
19.0,83.0,35.0,3.5534541323340414,4.245348136126608,3.2426877157974765,0.003,0.001,0.005,0.0759365216295577,0.0930619220911162,0.1177831191903012,0.6745148866371032
19.0,83.0,52.0,3.348271160584693,4.020245072016742,1.737402402580295,0.003,0.001,0.064,0.0759365216295577,0.0987427704314666,0.116078643628571,0.6413282298403103
19.0,98.0,36.0,3.943094214413336,1.8082281743248247,2.0683453932334297,0.001,0.054,0.035,0.0623147906654688,0.0793082827032063,0.1174615597079086,0.6830265642802192
19.0,98.0,84.0,3.2859509116323475,4.881465795840142,0.5665346152811939,0.002,0.001,0.676,0.0623147906654688,0.0736185015936546,0.1124219655405036,0.5313613316665787
20.0,26.0,1.0,5.117029417707672,4.980690780773893,1.8591780762785584,0.001,0.001,0.045,0.1286599838660729,0.1233370472457925,0.14893934009623,0.5868704453990056
20.0,26.0,34.0,3.5962742345574665,0.8708908211418334,0.1076751713967187,0.001,0.19,0.489,0.1286599838660729,0.1344713740054206,0.1367160951603137,0.6819760287246343
20.0,26.0,59.0,3.450632361949911,2.280038225467625,1.4391934107727151,0.002,0.026,0.087,0.1286599838660729,0.1274040816981524,0.1356812338833569,0.6358067394834859
20.0,26.0,60.0,3.4744727665271684,1.418165611785675,0.2088301039212296,0.001,0.085,0.357,0.1286599838660729,0.1462447216115096,0.1351653916299076,0.7020860083853657
20.0,26.0,95.0,5.0159719761908965,4.061432981675539,1.228806187595669,0.001,0.001,0.109,0.1286599838660729,0.1290835865591187,0.147345943773644,0.5528025188873175
20.0,39.0,1.0,4.295540357820739,1.8481588431957252,0.355319142996376,0.001,0.058,0.31,0.0526751575913433,0.0815352078331187,0.1168360396918074,0.5998198653212801
20.0,39.0,37.0,3.5014630979604218,1.7316148915707978,0.9914102966874412,0.002,0.057,0.859,0.0526751575913433,0.0930227348445918,0.1117794926788498,0.5711108427198055
20.0,39.0,50.0,3.3477300844417304,5.032955153791622,5.164603522974216,0.001,0.001,0.001,0.0526751575913433,0.0657950596451028,0.108548293805178,0.6908073617836726
20.0,39.0,67.0,3.388617900111069,1.8495526690075963,2.2570182471891536,0.001,0.052,0.03,0.0526751575913433,0.0825167851229863,0.1104948680733405,0.6936974236528098
20.0,39.0,96.0,3.78608455875623,4.077540910189848,0.4428753294114967,0.001,0.001,0.293,0.0526751575913433,0.0794153261048535,0.1149474939739292,0.6190468907409842
20.0,48.0,25.0,3.149298093705872,0.8778529584614221,0.7648749224676835,0.001,0.177,0.763,0.5025738922477823,0.4709217376117121,0.228276192865832,0.6735032992345464
20.0,48.0,37.0,5.0983240410305255,2.0378622677435634,0.0114777773779097,0.001,0.028,0.46,0.5025738922477823,0.4776491072582016,0.2541473669138924,0.6810899425416901
20.0,48.0,52.0,3.25543500563541,1.604128670887042,0.8847224895120284,0.001,0.064,0.186,0.5025738922477823,0.4919162932868642,0.2304845017830802,0.6225110493132429
20.0,48.0,82.0,4.79027033604443,2.7102398396992657,1.4087650611748623,0.001,0.008,0.939,0.5025738922477823,0.4983675649479415,0.2538547018366499,0.6836030797885017
20.0,48.0,91.0,20.38393557241147,4.809666730165595,0.7993767326708291,0.001,0.001,0.198,0.5025738922477823,0.6090478533090495,0.4447654533593066,0.66723061609878
21.0,66.0,41.0,4.012055791025889,1.6413439364759612,0.5144952035799574,0.001,0.066,0.265,0.038851225067483,0.0914409311310218,0.1111581080780338,0.5570734157241277
21.0,66.0,58.0,3.486669204756791,1.496590842348899,0.8640701158889501,0.001,0.083,0.178,0.038851225067483,0.0897571577949569,0.1076119222726935,0.595802622435714
21.0,66.0,74.0,3.3663397699471203,2.541797630455273,1.76376539771818,0.001,0.017,0.054,0.038851225067483,0.0779544611776112,0.1061782705135411,0.6414567161694444
21.0,66.0,91.0,4.256710977115529,4.489233056241116,3.795636551685607,0.001,0.001,0.004,0.038851225067483,0.0799664945728628,0.113770100942002,0.6185762500142772
21.0,66.0,94.0,3.558136759026916,1.533436378637372,0.6717266585554856,0.002,0.077,0.208,0.038851225067483,0.0762546003429934,0.1091448917674578,0.5828419424420255
21.0,73.0,16.0,3.286231776423925,1.0341963114668764,0.3197744637917878,0.001,0.148,0.328,0.5275832295970027,0.521175237225195,0.2329423161733732,0.6516187195136119
21.0,73.0,2.0,3.72565850125224,2.384804200281244,1.5308053467622011,0.001,0.017,0.079,0.5275832295970027,0.5288481065729759,0.2382712356578624,0.6459846329895119
21.0,73.0,68.0,4.175262880363458,4.922170178282288,2.875275199186972,0.001,0.001,0.01,0.5275832295970027,0.5332387105056359,0.24298172370412,0.68958520210431
21.0,73.0,74.0,3.5315567721907413,0.93276921865414,0.970973762388743,0.001,0.181,0.84,0.5275832295970027,0.5060609483648105,0.2373450336885887,0.6683455272882971
21.0,73.0,85.0,18.92941502991686,4.412985943047518,1.011093847721294,0.001,0.001,0.851,0.5275832295970027,0.6247863030369468,0.4441406771910157,0.6694430994205762
21.0,76.0,27.0,3.977444702126932,4.089219724338403,2.0141529227928583,0.001,0.003,0.042,0.0433970419770961,0.0614920739048493,0.1066269053886207,0.7099009630486792
21.0,76.0,52.0,3.393988932911188,0.915202492937804,0.177108796699041,0.001,0.173,0.512,0.0433970419770961,0.0809923303102852,0.1007486474302725,0.6775040520496011
21.0,76.0,77.0,3.063888315729256,2.400116086965218,2.7387629132344613,0.001,0.026,0.014,0.0433970419770961,0.0595492472552016,0.0979735074866875,0.6020172001389079
21.0,76.0,82.0,2.8697548749258286,1.1141883784580788,1.3961169428703055,0.002,0.142,0.094,0.0433970419770961,0.0777475263022301,0.0961202691998069,0.652231831442344
21.0,76.0,95.0,3.319256699617744,4.826075076203808,4.540929025457867,0.001,0.001,0.001,0.0433970419770961,0.0742216725067952,0.1016803360146667,0.6118397977072452
21.0,85.0,10.0,3.197569491782369,2.516330698448511,1.7667140681325464,0.001,0.023,0.064,0.0307427090075105,0.0695697057926588,0.0993106970993546,0.5805703528282526
21.0,85.0,25.0,2.857605000358485,1.4090218258056015,1.7643299264837269,0.002,0.087,0.052,0.0307427090075105,0.0941054367998573,0.0969314954614975,0.6559616025203139
21.0,85.0,60.0,3.317385705425579,3.090229885394607,1.8662502544716195,0.002,0.007,0.05,0.0307427090075105,0.071225021668119,0.1005759422447928,0.5811367923074202
21.0,85.0,73.0,7.890127640405754,3.8880353073252394,2.3546648031155093,0.001,0.002,0.025,0.0307427090075105,0.1695808120820656,0.1361820469272907,0.6695001657388213
21.0,85.0,81.0,3.088624922724015,2.831491986908876,3.287869194629065,0.003,0.011,0.005,0.0307427090075105,0.0735250077996337,0.0963873291733846,0.5632467210421394
22.0,50.0,54.0,3.774225747813199,5.016869117179371,1.6880152853639698,0.001,0.001,0.067,0.0675071386827905,0.0738579344213043,0.1132870865502431,0.5294802740821052
22.0,61.0,11.0,3.866058879373371,1.3292571950621548,1.850828766221364,0.001,0.103,0.049,0.1323680078622526,0.1269189729719325,0.1343715620889556,0.5898208117177787
22.0,61.0,31.0,4.411022464161449,5.624982223732293,0.8893280581221863,0.001,0.001,0.166,0.1323680078622526,0.1229879311808264,0.1386985935258923,0.6096680232868582
22.0,61.0,46.0,4.006607779136568,2.531702542328464,1.9961381713549555,0.001,0.016,0.034,0.1323680078622526,0.1183389953753576,0.1350747904786955,0.6332759454689977
