node1,node2,reg,Theta_Sigma,Theta_T,Theta_Tn,P,P_T,P_Tn,MI,CMI,Sigma
1.0,32.0,19.0,1.5728584682329363,0.7890306893814544,0.46849060555322314,0.06,0.8,0.64,0.036379711435412965,0.06483649299959604,0.08745604330365327
1.0,32.0,20.0,1.5868850318787022,0.06925674608383842,0.4730959416075639,0.05,0.37,0.25,0.036379711435412965,0.07171662221371722,0.08573214989142701
1.0,32.0,21.0,1.098681794096626,0.26359066053006347,0.7433050562844062,0.11,0.35,0.22,0.036379711435412965,0.06315105776168423,0.08727539310403355
1.0,32.0,22.0,0.13482726981568374,0.714475643805307,1.1943784140102967,0.3,0.7,0.9,0.036379711435412965,0.07896798755781231,0.083890240291314
1.0,32.0,23.0,0.3718189518881411,0.1087977783319651,0.519782546267646,0.3,0.5,0.4,0.036379711435412965,0.05754230801529597,0.07880981881003132
1.0,32.0,24.0,0.6693711338500132,0.504159525189145,0.6149131277081129,0.3,0.5,0.5,0.036379711435412965,0.05217306610953885,0.07062945091111343
1.0,32.0,25.0,1.9776928094031372,0.8674279749162251,1.247227861694032,0.027,0.177,0.115,0.036379711435412965,0.06399618476738539,0.09286707288585436
1.0,32.0,26.0,1.5598027921994957,0.010388080923195538,0.4878394274612945,0.06,0.46,0.26,0.036379711435412965,0.06815020836854288,0.09113217749077537
1.0,32.0,27.0,2.339517909586526,1.9653563281280486,0.630290714809008,0.012,0.039,0.235,0.036379711435412965,0.07052043078622114,0.0954974963413478
1.0,32.0,28.0,2.031888055961811,0.7721987105771553,0.2610058141018511,0.03,0.21,0.37,0.036379711435412965,0.07102882877904917,0.09402713334561663
1.0,32.0,29.0,1.1870143391551817,0.8753749321605551,0.8211072171828697,0.14,0.21,0.24,0.036379711435412965,0.05517294165688387,0.08356428040367121
1.0,32.0,2.0,0.28395751168688793,0.6761010578313609,0.49855989383815735,0.3,0.2,0.2,0.036379711435412965,0.04863757245103024,0.07280721857671454
